CITY_NAME,STATE_CODE,STATE_NAME,FIPS,COUNTY_NAME
Ansley,AL,Alabama,1109,Pike County
Linwood,AL,Alabama,1109,Pike County
Banks,AL,Alabama,1109,Pike County
Troy,AL,Alabama,1109,Pike County
Shady Grove,AL,Alabama,1109,Pike County
Tennant,AL,Alabama,1111,Randolph County
Wedowee,AL,Alabama,1111,Randolph County
Roanoke,AL,Alabama,1111,Randolph County
Wadley,AL,Alabama,1111,Randolph County
Morrison Crossroad,AL,Alabama,1111,Randolph County
Graham,AL,Alabama,1111,Randolph County
Malone,AL,Alabama,1111,Randolph County
Woodland,AL,Alabama,1111,Randolph County
Rock Mills,AL,Alabama,1111,Randolph County
Pittsview,AL,Alabama,1113,Russell County
Phenix City,AL,Alabama,1113,Russell County
Seale,AL,Alabama,1113,Russell County
Hatchechubbee,AL,Alabama,1113,Russell County
Glenville,AL,Alabama,1113,Russell County
Fort Mitchell,AL,Alabama,1113,Russell County
Crawford,AL,Alabama,1113,Russell County
Hurtsboro,AL,Alabama,1113,Russell County
Ladonia,AL,Alabama,1113,Russell County
Shelby,AL,Alabama,1117,Shelby County
Vincent,AL,Alabama,1117,Shelby County
Wilton,AL,Alabama,1117,Shelby County
Calera,AL,Alabama,1117,Shelby County
Alabaster,AL,Alabama,1117,Shelby County
Wilsonville,AL,Alabama,1117,Shelby County
Columbiana,AL,Alabama,1117,Shelby County
Meadowbrook,AL,Alabama,1117,Shelby County
Brantleyville,AL,Alabama,1117,Shelby County
Pelham,AL,Alabama,1117,Shelby County
Montevallo,AL,Alabama,1117,Shelby County
Westover,AL,Alabama,1117,Shelby County
Brook Highland,AL,Alabama,1117,Shelby County
Maylene,AL,Alabama,1117,Shelby County
Saginaw,AL,Alabama,1117,Shelby County
Helena,AL,Alabama,1117,Shelby County
Indian Springs Village,AL,Alabama,1117,Shelby County
Inverness,AL,Alabama,1117,Shelby County
Harpersville,AL,Alabama,1117,Shelby County
Vandiver,AL,Alabama,1117,Shelby County
Chelsea,AL,Alabama,1117,Shelby County
Sterrett,AL,Alabama,1117,Shelby County
Springville,AL,Alabama,1115,St. Clair County
Steele,AL,Alabama,1115,St. Clair County
Ragland,AL,Alabama,1115,St. Clair County
Odenville,AL,Alabama,1115,St. Clair County
Wattsville,AL,Alabama,1115,St. Clair County
Pell City,AL,Alabama,1115,St. Clair County
Riverside,AL,Alabama,1115,St. Clair County
Moody,AL,Alabama,1115,St. Clair County
Margaret,AL,Alabama,1115,St. Clair County
Ashville,AL,Alabama,1115,St. Clair County
Panola,AL,Alabama,1119,Sumter County
Ward,AL,Alabama,1119,Sumter County
Epes,AL,Alabama,1119,Sumter County
York,AL,Alabama,1119,Sumter County
Emelle,AL,Alabama,1119,Sumter County
Livingston,AL,Alabama,1119,Sumter County
Cuba,AL,Alabama,1119,Sumter County
Lilita,AL,Alabama,1119,Sumter County
Gainesville,AL,Alabama,1119,Sumter County
Bellamy,AL,Alabama,1119,Sumter County
Geiger,AL,Alabama,1119,Sumter County
Talladega,AL,Alabama,1121,Talladega County
Childersburg,AL,Alabama,1121,Talladega County
Sylacauga,AL,Alabama,1121,Talladega County
Munford,AL,Alabama,1121,Talladega County
Ironaton,AL,Alabama,1121,Talladega County
Chandler Springs,AL,Alabama,1121,Talladega County
Talladega Springs,AL,Alabama,1121,Talladega County
Lincoln,AL,Alabama,1121,Talladega County
Overbrook,AL,Alabama,1121,Talladega County
Sycamore,AL,Alabama,1121,Talladega County
Jenifer,AL,Alabama,1121,Talladega County
Oak Grove,AL,Alabama,1121,Talladega County
Curry,AL,Alabama,1121,Talladega County
Fayetteville,AL,Alabama,1121,Talladega County
Bon Air,AL,Alabama,1121,Talladega County
Waldo,AL,Alabama,1121,Talladega County
Mignon,AL,Alabama,1121,Talladega County
Winterboro,AL,Alabama,1121,Talladega County
Reeltown,AL,Alabama,1123,Tallapoosa County
Camp Hill,AL,Alabama,1123,Tallapoosa County
New Site,AL,Alabama,1123,Tallapoosa County
Our Town,AL,Alabama,1123,Tallapoosa County
Dadeville,AL,Alabama,1123,Tallapoosa County
Alexander City,AL,Alabama,1123,Tallapoosa County
Jacksons Gap,AL,Alabama,1123,Tallapoosa County
Goldville,AL,Alabama,1123,Tallapoosa County
Daviston,AL,Alabama,1123,Tallapoosa County
Hackneyville,AL,Alabama,1123,Tallapoosa County
Abernant,AL,Alabama,1125,Tuscaloosa County
Cottondale,AL,Alabama,1125,Tuscaloosa County
Vance,AL,Alabama,1125,Tuscaloosa County
Tuscaloosa,AL,Alabama,1125,Tuscaloosa County
Moores Bridge,AL,Alabama,1125,Tuscaloosa County
Elrod,AL,Alabama,1125,Tuscaloosa County
Holt,AL,Alabama,1125,Tuscaloosa County
Northport,AL,Alabama,1125,Tuscaloosa County
Fosters,AL,Alabama,1125,Tuscaloosa County
Peterson,AL,Alabama,1125,Tuscaloosa County
Duncanville,AL,Alabama,1125,Tuscaloosa County
Brookwood,AL,Alabama,1125,Tuscaloosa County
Lake View,AL,Alabama,1125,Tuscaloosa County
Coker,AL,Alabama,1125,Tuscaloosa County
Caffee Junction,AL,Alabama,1125,Tuscaloosa County
Samantha,AL,Alabama,1125,Tuscaloosa County
Coaling,AL,Alabama,1125,Tuscaloosa County
Sumiton,AL,Alabama,1127,Walker County
Dora,AL,Alabama,1127,Walker County
Carbon Hill,AL,Alabama,1127,Walker County
Eldridge,AL,Alabama,1127,Walker County
Kansas,AL,Alabama,1127,Walker County
Oakman,AL,Alabama,1127,Walker County
Nauvoo,AL,Alabama,1127,Walker County
Gorgas,AL,Alabama,1127,Walker County
Cordova,AL,Alabama,1127,Walker County
Jasper,AL,Alabama,1127,Walker County
Sipsey,AL,Alabama,1127,Walker County
Parrish,AL,Alabama,1127,Walker County
Hobson,AL,Alabama,1129,Washington County
McIntosh,AL,Alabama,1129,Washington County
Wagarville,AL,Alabama,1129,Washington County
Frankville,AL,Alabama,1129,Washington County
Millry,AL,Alabama,1129,Washington County
Saint Stephens,AL,Alabama,1129,Washington County
Yarbo,AL,Alabama,1129,Washington County
Deer Park,AL,Alabama,1129,Washington County
Seaboard,AL,Alabama,1129,Washington County
Chatom,AL,Alabama,1129,Washington County
Fairford,AL,Alabama,1129,Washington County
Leroy,AL,Alabama,1129,Washington County
Tibbie,AL,Alabama,1129,Washington County
Fruitdale,AL,Alabama,1129,Washington County
Vinegar Bend,AL,Alabama,1129,Washington County
Yellow Pine,AL,Alabama,1129,Washington County
Sims Chapel,AL,Alabama,1129,Washington County
Malcolm,AL,Alabama,1129,Washington County
Snow Hill,AL,Alabama,1131,Wilcox County
Lamison,AL,Alabama,1131,Wilcox County
Sunny South,AL,Alabama,1131,Wilcox County
Alberta,AL,Alabama,1131,Wilcox County
Pine Hill,AL,Alabama,1131,Wilcox County
Pine Apple,AL,Alabama,1131,Wilcox County
Millers Ferry,AL,Alabama,1131,Wilcox County
Flatwood,AL,Alabama,1131,Wilcox County
Camden,AL,Alabama,1131,Wilcox County
McWilliams,AL,Alabama,1131,Wilcox County
Boykin,AL,Alabama,1131,Wilcox County
Oak Hill,AL,Alabama,1131,Wilcox County
Yellow Bluff,AL,Alabama,1131,Wilcox County
Kimbrough,AL,Alabama,1131,Wilcox County
Catherine,AL,Alabama,1131,Wilcox County
Natural Bridge,AL,Alabama,1133,Winston County
Grayson,AL,Alabama,1133,Winston County
Arley,AL,Alabama,1133,Winston County
Addison,AL,Alabama,1133,Winston County
Haleyville,AL,Alabama,1133,Winston County
Lynn,AL,Alabama,1133,Winston County
Double Springs,AL,Alabama,1133,Winston County
Belkofski,AK,Alaska,2013,Aleutians East Borough
Morzhovoi,AK,Alaska,2013,Aleutians East Borough
Akutan,AK,Alaska,2013,Aleutians East Borough
King Cove,AK,Alaska,2013,Aleutians East Borough
Sanak,AK,Alaska,2013,Aleutians East Borough
Herendeen Bay,AK,Alaska,2013,Aleutians East Borough
Sand Point,AK,Alaska,2013,Aleutians East Borough
Cold Bay,AK,Alaska,2013,Aleutians East Borough
Ikatan,AK,Alaska,2013,Aleutians East Borough
Nelson Lagoon,AK,Alaska,2013,Aleutians East Borough
Unga,AK,Alaska,2013,Aleutians East Borough
False Pass,AK,Alaska,2013,Aleutians East Borough
Port Moller,AK,Alaska,2013,Aleutians East Borough
Biorka,AK,Alaska,2016,Aleutians West Census Area
Nikolski,AK,Alaska,2016,Aleutians West Census Area
Unalaska,AK,Alaska,2016,Aleutians West Census Area
Attu,AK,Alaska,2016,Aleutians West Census Area
Atka,AK,Alaska,2016,Aleutians West Census Area
Saint George,AK,Alaska,2016,Aleutians West Census Area
Amchitka,AK,Alaska,2016,Aleutians West Census Area
Saint Paul,AK,Alaska,2016,Aleutians West Census Area
Adak,AK,Alaska,2016,Aleutians West Census Area
Chernofski,AK,Alaska,2016,Aleutians West Census Area
Spenard,AK,Alaska,2020,Anchorage Municipality
Nunaka Valley,AK,Alaska,2020,Anchorage Municipality
Anchorage,AK,Alaska,2020,Anchorage Municipality
Girdwood,AK,Alaska,2020,Anchorage Municipality
Eagle River,AK,Alaska,2020,Anchorage Municipality
Chugiak,AK,Alaska,2020,Anchorage Municipality
Toksook Bay,AK,Alaska,2050,Bethel Census Area
Kipnuk,AK,Alaska,2050,Bethel Census Area
Tuntutuliak,AK,Alaska,2050,Bethel Census Area
Goodnews Bay,AK,Alaska,2050,Bethel Census Area
Sleetmute,AK,Alaska,2050,Bethel Census Area
Nightmute,AK,Alaska,2050,Bethel Census Area
Newtok,AK,Alaska,2050,Bethel Census Area
Platinum,AK,Alaska,2050,Bethel Census Area
Tununak,AK,Alaska,2050,Bethel Census Area
Oskawalik,AK,Alaska,2050,Bethel Census Area
Chuathbaluk,AK,Alaska,2050,Bethel Census Area
Mekoryuk,AK,Alaska,2050,Bethel Census Area
Akiak,AK,Alaska,2050,Bethel Census Area
Akiachak,AK,Alaska,2050,Bethel Census Area
Kwethluk,AK,Alaska,2050,Bethel Census Area
Stony River,AK,Alaska,2050,Bethel Census Area
Kwigillingok,AK,Alaska,2050,Bethel Census Area
Atmautluak,AK,Alaska,2050,Bethel Census Area
Lime Village,AK,Alaska,2050,Bethel Census Area
Chefornak,AK,Alaska,2050,Bethel Census Area
Nunapitchuk,AK,Alaska,2050,Bethel Census Area
Kashegelok,AK,Alaska,2050,Bethel Census Area
Oscarville,AK,Alaska,2050,Bethel Census Area
Red Devil,AK,Alaska,2050,Bethel Census Area
Nyac,AK,Alaska,2050,Bethel Census Area
Bethel,AK,Alaska,2050,Bethel Census Area
Umkumiute,AK,Alaska,2050,Bethel Census Area
Lower Kalskag,AK,Alaska,2050,Bethel Census Area
Kalskag,AK,Alaska,2050,Bethel Census Area
Kasigluk,AK,Alaska,2050,Bethel Census Area
Kongiganak,AK,Alaska,2050,Bethel Census Area
Tuluksak,AK,Alaska,2050,Bethel Census Area
Quinhagak,AK,Alaska,2050,Bethel Census Area
Napaskiak,AK,Alaska,2050,Bethel Census Area
Crooked Creek,AK,Alaska,2050,Bethel Census Area
Eek,AK,Alaska,2050,Bethel Census Area
Aniak,AK,Alaska,2050,Bethel Census Area
Napakiak,AK,Alaska,2050,Bethel Census Area
King Salmon,AK,Alaska,2060,Bristol Bay Borough
Libbyville,AK,Alaska,2060,Bristol Bay Borough
South Naknek,AK,Alaska,2060,Bristol Bay Borough
Koggiung,AK,Alaska,2060,Bristol Bay Borough
Naknek,AK,Alaska,2060,Bristol Bay Borough
Healy,AK,Alaska,2068,Denali Borough
Ferry,AK,Alaska,2068,Denali Borough
Summit,AK,Alaska,2068,Denali Borough
Denali Park,AK,Alaska,2068,Denali Borough
Anderson,AK,Alaska,2068,Denali Borough
Garner,AK,Alaska,2068,Denali Borough
Cantwell,AK,Alaska,2068,Denali Borough
Lignite,AK,Alaska,2068,Denali Borough
Suntrana,AK,Alaska,2068,Denali Borough
Portage Creek,AK,Alaska,2070,Dillingham Census Area
Dillingham,AK,Alaska,2070,Dillingham Census Area
Aleknagik,AK,Alaska,2070,Dillingham Census Area
Togiak,AK,Alaska,2070,Dillingham Census Area
Ekwok,AK,Alaska,2070,Dillingham Census Area
Koliganek,AK,Alaska,2070,Dillingham Census Area
New Stuyahok,AK,Alaska,2070,Dillingham Census Area
Manokotak,AK,Alaska,2070,Dillingham Census Area
Twin Hills,AK,Alaska,2070,Dillingham Census Area
Clarks Point,AK,Alaska,2070,Dillingham Census Area
Nushagak,AK,Alaska,2070,Dillingham Census Area
Standard,AK,Alaska,2090,Fairbanks North Star Borough
Moose Creek,AK,Alaska,2090,Fairbanks North Star Borough
Chena Hot Springs,AK,Alaska,2090,Fairbanks North Star Borough
Fox,AK,Alaska,2090,Fairbanks North Star Borough
Fairbanks,AK,Alaska,2090,Fairbanks North Star Borough
Aurora Lodge,AK,Alaska,2090,Fairbanks North Star Borough
College,AK,Alaska,2090,Fairbanks North Star Borough
Two Rivers,AK,Alaska,2090,Fairbanks North Star Borough
Lemeta,AK,Alaska,2090,Fairbanks North Star Borough
North Pole,AK,Alaska,2090,Fairbanks North Star Borough
Olnes,AK,Alaska,2090,Fairbanks North Star Borough
Harding Lake,AK,Alaska,2090,Fairbanks North Star Borough
Pleasant Valley,AK,Alaska,2090,Fairbanks North Star Borough
Badger,AK,Alaska,2090,Fairbanks North Star Borough
Ester,AK,Alaska,2090,Fairbanks North Star Borough
Chatanika,AK,Alaska,2090,Fairbanks North Star Borough
Mud Bay,AK,Alaska,2100,Haines Borough
Covenant Life,AK,Alaska,2100,Haines Borough
Lutak,AK,Alaska,2100,Haines Borough
Port Chilkoot,AK,Alaska,2100,Haines Borough
Excursion Inlet,AK,Alaska,2100,Haines Borough
Mosquito Lake,AK,Alaska,2100,Haines Borough
Haines,AK,Alaska,2100,Haines Borough
Whitestone Logging Camp,AK,Alaska,2105,Hoonah-Angoon Census Area
Tenakee Springs,AK,Alaska,2105,Hoonah-Angoon Census Area
Gustavus,AK,Alaska,2105,Hoonah-Angoon Census Area
Sunnyside,AK,Alaska,2105,Hoonah-Angoon Census Area
Hoonah,AK,Alaska,2105,Hoonah-Angoon Census Area
Pelican,AK,Alaska,2105,Hoonah-Angoon Census Area
Funter,AK,Alaska,2105,Hoonah-Angoon Census Area
Elfin Cove,AK,Alaska,2105,Hoonah-Angoon Census Area
Angoon,AK,Alaska,2105,Hoonah-Angoon Census Area
Hawk Inlet,AK,Alaska,2105,Hoonah-Angoon Census Area
Klukwan,AK,Alaska,2105,Hoonah-Angoon Census Area
Game Creek,AK,Alaska,2105,Hoonah-Angoon Census Area
Tee Harbor,AK,Alaska,2110,Juneau City and Borough
Douglas,AK,Alaska,2110,Juneau City and Borough
Thane,AK,Alaska,2110,Juneau City and Borough
Juneau,AK,Alaska,2110,Juneau City and Borough
Auke Bay,AK,Alaska,2110,Juneau City and Borough
Silvertip,AK,Alaska,2122,Kenai Peninsula Borough
Happy Valley,AK,Alaska,2122,Kenai Peninsula Borough
Kasilof,AK,Alaska,2122,Kenai Peninsula Borough
Sunrise,AK,Alaska,2122,Kenai Peninsula Borough
Kustatan,AK,Alaska,2122,Kenai Peninsula Borough
Cooper Landing,AK,Alaska,2122,Kenai Peninsula Borough
Funny River,AK,Alaska,2122,Kenai Peninsula Borough
Ridgeway,AK,Alaska,2122,Kenai Peninsula Borough
Fritz Creek,AK,Alaska,2122,Kenai Peninsula Borough
Tyonek,AK,Alaska,2122,Kenai Peninsula Borough
Kalifornsky,AK,Alaska,2122,Kenai Peninsula Borough
Lowell Point,AK,Alaska,2122,Kenai Peninsula Borough
Seward,AK,Alaska,2122,Kenai Peninsula Borough
Salamatof,AK,Alaska,2122,Kenai Peninsula Borough
Halibut Cove,AK,Alaska,2122,Kenai Peninsula Borough
Soldotna,AK,Alaska,2122,Kenai Peninsula Borough
Moose Pass,AK,Alaska,2122,Kenai Peninsula Borough
Nikolaevsk,AK,Alaska,2122,Kenai Peninsula Borough
Crown Point,AK,Alaska,2122,Kenai Peninsula Borough
Kenai,AK,Alaska,2122,Kenai Peninsula Borough
Nikiski,AK,Alaska,2122,Kenai Peninsula Borough
Bear Creek,AK,Alaska,2122,Kenai Peninsula Borough
Anchor Point,AK,Alaska,2122,Kenai Peninsula Borough
Homer,AK,Alaska,2122,Kenai Peninsula Borough
Diamond Ridge,AK,Alaska,2122,Kenai Peninsula Borough
Millers Landing,AK,Alaska,2122,Kenai Peninsula Borough
Nanwalek,AK,Alaska,2122,Kenai Peninsula Borough
Hope,AK,Alaska,2122,Kenai Peninsula Borough
Clam Gulch,AK,Alaska,2122,Kenai Peninsula Borough
Kachemak City,AK,Alaska,2122,Kenai Peninsula Borough
Beluga,AK,Alaska,2122,Kenai Peninsula Borough
Port Graham,AK,Alaska,2122,Kenai Peninsula Borough
Sterling,AK,Alaska,2122,Kenai Peninsula Borough
Ninilchik,AK,Alaska,2122,Kenai Peninsula Borough
Seldovia Village,AK,Alaska,2122,Kenai Peninsula Borough
Cohoe,AK,Alaska,2122,Kenai Peninsula Borough
Fox River,AK,Alaska,2122,Kenai Peninsula Borough
Jakolof Bay,AK,Alaska,2122,Kenai Peninsula Borough
Seldovia,AK,Alaska,2122,Kenai Peninsula Borough
Saxman,AK,Alaska,2130,Ketchikan Gateway Borough
Bell Island Hot Springs,AK,Alaska,2130,Ketchikan Gateway Borough
Ward Cove,AK,Alaska,2130,Ketchikan Gateway Borough
Ketchikan,AK,Alaska,2130,Ketchikan Gateway Borough
Loring,AK,Alaska,2130,Ketchikan Gateway Borough
Kodiak,AK,Alaska,2150,Kodiak Island Borough
Aleneva,AK,Alaska,2150,Kodiak Island Borough
Port Lions,AK,Alaska,2150,Kodiak Island Borough
Karluk,AK,Alaska,2150,Kodiak Island Borough
Larsen Bay,AK,Alaska,2150,Kodiak Island Borough
Port William,AK,Alaska,2150,Kodiak Island Borough
Old Harbor,AK,Alaska,2150,Kodiak Island Borough
Akhiok,AK,Alaska,2150,Kodiak Island Borough
Ouzinkie,AK,Alaska,2150,Kodiak Island Borough
Womens Bay,AK,Alaska,2150,Kodiak Island Borough
Chiniak,AK,Alaska,2150,Kodiak Island Borough
Port O'Brien,AK,Alaska,2150,Kodiak Island Borough
Port Wakefield,AK,Alaska,2150,Kodiak Island Borough
Uyak,AK,Alaska,2150,Kodiak Island Borough
Russian Mission,AK,Alaska,2158,Kusilvak Census Area
Mountain Village,AK,Alaska,2158,Kusilvak Census Area
Bill Moores,AK,Alaska,2158,Kusilvak Census Area
Scammon Bay,AK,Alaska,2158,Kusilvak Census Area
Kotlik,AK,Alaska,2158,Kusilvak Census Area
Pilot Station,AK,Alaska,2158,Kusilvak Census Area
Pitkas Point,AK,Alaska,2158,Kusilvak Census Area
Nunam Iqua,AK,Alaska,2158,Kusilvak Census Area
Hooper Bay,AK,Alaska,2158,Kusilvak Census Area
Marshall,AK,Alaska,2158,Kusilvak Census Area
Saint Marys,AK,Alaska,2158,Kusilvak Census Area
Alakanuk,AK,Alaska,2158,Kusilvak Census Area
Chevak,AK,Alaska,2158,Kusilvak Census Area
Emmonak,AK,Alaska,2158,Kusilvak Census Area
Chaniliut,AK,Alaska,2158,Kusilvak Census Area
Russian Mission,AK,Alaska,2270,Wade Hampton Census Area
Mountain Village,AK,Alaska,2270,Wade Hampton Census Area
Bill Moores,AK,Alaska,2270,Wade Hampton Census Area
Scammon Bay,AK,Alaska,2270,Wade Hampton Census Area
Kotlik,AK,Alaska,2270,Wade Hampton Census Area
Pilot Station,AK,Alaska,2270,Wade Hampton Census Area
Pitkas Point,AK,Alaska,2270,Wade Hampton Census Area
Nunam Iqua,AK,Alaska,2270,Wade Hampton Census Area
Hooper Bay,AK,Alaska,2270,Wade Hampton Census Area
Marshall,AK,Alaska,2270,Wade Hampton Census Area
Saint Marys,AK,Alaska,2270,Wade Hampton Census Area
Alakanuk,AK,Alaska,2270,Wade Hampton Census Area
Chevak,AK,Alaska,2270,Wade Hampton Census Area
Emmonak,AK,Alaska,2270,Wade Hampton Census Area
Chaniliut,AK,Alaska,2270,Wade Hampton Census Area
Nondalton,AK,Alaska,2164,Lake and Peninsula Borough
Newhalen,AK,Alaska,2164,Lake and Peninsula Borough
Ivanof Bay,AK,Alaska,2164,Lake and Peninsula Borough
Chignik,AK,Alaska,2164,Lake and Peninsula Borough
Iliamna,AK,Alaska,2164,Lake and Peninsula Borough
Pilot Point,AK,Alaska,2164,Lake and Peninsula Borough
Kokhanok,AK,Alaska,2164,Lake and Peninsula Borough
Ugashik,AK,Alaska,2164,Lake and Peninsula Borough
Igiugig,AK,Alaska,2164,Lake and Peninsula Borough
Levelock,AK,Alaska,2164,Lake and Peninsula Borough
Chignik Lake,AK,Alaska,2164,Lake and Peninsula Borough
Port Heiden,AK,Alaska,2164,Lake and Peninsula Borough
Perryville,AK,Alaska,2164,Lake and Peninsula Borough
Egegik,AK,Alaska,2164,Lake and Peninsula Borough
Port Alsworth,AK,Alaska,2164,Lake and Peninsula Borough
Pedro Bay,AK,Alaska,2164,Lake and Peninsula Borough
Kvichak,AK,Alaska,2164,Lake and Peninsula Borough
Chignik Lagoon,AK,Alaska,2164,Lake and Peninsula Borough
Talkeetna,AK,Alaska,2170,Matanuska-Susitna Borough
Jonesville,AK,Alaska,2170,Matanuska-Susitna Borough
Chase,AK,Alaska,2170,Matanuska-Susitna Borough
Willow,AK,Alaska,2170,Matanuska-Susitna Borough
Susitna,AK,Alaska,2170,Matanuska-Susitna Borough
Butte,AK,Alaska,2170,Matanuska-Susitna Borough
Curry,AK,Alaska,2170,Matanuska-Susitna Borough
Big Lake,AK,Alaska,2170,Matanuska-Susitna Borough
Skwentna,AK,Alaska,2170,Matanuska-Susitna Borough
Petersville,AK,Alaska,2170,Matanuska-Susitna Borough
Matanuska,AK,Alaska,2170,Matanuska-Susitna Borough
Meadow Lakes,AK,Alaska,2170,Matanuska-Susitna Borough
Wasilla,AK,Alaska,2170,Matanuska-Susitna Borough
Trapper Creek,AK,Alaska,2170,Matanuska-Susitna Borough
Lazy Mountain,AK,Alaska,2170,Matanuska-Susitna Borough
Palmer,AK,Alaska,2170,Matanuska-Susitna Borough
Colorado,AK,Alaska,2170,Matanuska-Susitna Borough
Cottonwood,AK,Alaska,2170,Matanuska-Susitna Borough
Eureka Roadhouse,AK,Alaska,2170,Matanuska-Susitna Borough
Tanaina,AK,Alaska,2170,Matanuska-Susitna Borough
Knik,AK,Alaska,2170,Matanuska-Susitna Borough
Point MacKenzie,AK,Alaska,2170,Matanuska-Susitna Borough
Eska,AK,Alaska,2170,Matanuska-Susitna Borough
Houston,AK,Alaska,2170,Matanuska-Susitna Borough
Chickaloon,AK,Alaska,2170,Matanuska-Susitna Borough
Chelatna Lodge,AK,Alaska,2170,Matanuska-Susitna Borough
Lake Louise,AK,Alaska,2170,Matanuska-Susitna Borough
Montana,AK,Alaska,2170,Matanuska-Susitna Borough
Sutton,AK,Alaska,2170,Matanuska-Susitna Borough
Sunshine,AK,Alaska,2170,Matanuska-Susitna Borough
Gateway,AK,Alaska,2170,Matanuska-Susitna Borough
Shaktoolik,AK,Alaska,2180,Nome Census Area
Golovin,AK,Alaska,2180,Nome Census Area
Wales,AK,Alaska,2180,Nome Census Area
Lees Camp,AK,Alaska,2180,Nome Census Area
White Mountain,AK,Alaska,2180,Nome Census Area
Haycock,AK,Alaska,2180,Nome Census Area
Saint Michael,AK,Alaska,2180,Nome Census Area
Unalakleet,AK,Alaska,2180,Nome Census Area
Brevig Mission,AK,Alaska,2180,Nome Census Area
Koyuk,AK,Alaska,2180,Nome Census Area
Savoonga,AK,Alaska,2180,Nome Census Area
Nome,AK,Alaska,2180,Nome Census Area
Elim,AK,Alaska,2180,Nome Census Area
Stebbins,AK,Alaska,2180,Nome Census Area
Tin City,AK,Alaska,2180,Nome Census Area
Port Clarence,AK,Alaska,2180,Nome Census Area
Gambell,AK,Alaska,2180,Nome Census Area
Teller,AK,Alaska,2180,Nome Census Area
Diomede,AK,Alaska,2180,Nome Census Area
Shishmaref,AK,Alaska,2180,Nome Census Area
